id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,last_review,review_scores_rating,cancellation_policy
5433246,https://www.airbnb.com/rooms/5433246,N/A,N/A,https://a0.muscache.com/im/users/28184185/profile_pic/1426469834/original.jpg?aki_policy=profile_x_medium,"Shawmut Avenue, Boston, MA 02118, United States",South End,42.33804084,-71.07574541,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$100.00,$200.00,,$20.00,4,2016-03-30,95,moderate
6793945,https://www.airbnb.com/rooms/6793945,100%,100%,https://a1.muscache.com/im/users/35331408/profile_pic/1433807619/original.jpg?aki_policy=profile_x_medium,"Washington Street, Boston, MA 02118, United States",South End,42.33632671,-71.07415655,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$215.00,$250.00,$50.00,$30.00,27,2016-09-01,96,strict
2846739,https://www.airbnb.com/rooms/2846739,100%,96%,https://a2.muscache.com/im/pictures/2361f1f3-f967-42ad-9b87-27479d8ca6e8.jpg?aki_policy=profile_x_medium,"Chandler Street, Boston, MA 02116, United States",South End,42.34623304,-71.0736387,House,Private room,1,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$125.00,,$10.00,$12.00,96,2016-08-07,85,moderate
6575654,https://www.airbnb.com/rooms/6575654,70%,89%,https://a1.muscache.com/im/users/8881643/profile_pic/1379386132/original.jpg?aki_policy=profile_x_medium,"Washington Street, Boston, MA 02118, United States",South End,42.33716187,-71.07611332,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$110.00,,,$0.00,5,2016-07-17,96,flexible
8193344,https://www.airbnb.com/rooms/8193344,100%,98%,https://a0.muscache.com/im/users/43217109/profile_pic/1441246422/original.jpg?aki_policy=profile_x_medium,"Washington Street, Boston, MA 02118, United States",South End,42.33831709,-71.07658637,Condominium,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$125.00,$180.00,$50.00,$70.00,26,2016-08-26,96,moderate
6355733,https://www.airbnb.com/rooms/6355733,N/A,N/A,https://a2.muscache.com/im/users/29025144/profile_pic/1425905859/original.jpg?aki_policy=profile_x_medium,"Albany Street, Boston, MA 02118, United States",South End,42.33628155,-71.06903946,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$80.00,,$50.00,$0.00,4,2015-11-22,90,moderate
9862792,https://www.airbnb.com/rooms/9862792,86%,100%,https://a2.muscache.com/im/pictures/d327d66f-e263-4913-a09f-c2a62bcd3dc7.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34398116,-71.06485661,Apartment,Entire home/apt,8,2,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$373.00,$300.00,$150.00,$0.00,34,2016-08-22,95,strict
13995573,https://www.airbnb.com/rooms/13995573,100%,100%,https://a2.muscache.com/im/users/6103953/profile_pic/1444446526/original.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34503948,-71.06213505,Apartment,Entire home/apt,8,2,3,4,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$525.00,$500.00,$150.00,$0.00,1,2016-08-17,80,strict
7954808,https://www.airbnb.com/rooms/7954808,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34549103,-71.06242223,Condominium,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$299.00,$400.00,$75.00,$10.00,18,2016-06-29,96,strict
11687031,https://www.airbnb.com/rooms/11687031,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34479539,-71.06325926,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$269.00,$400.00,$95.00,$10.00,4,2016-07-27,95,strict
7649517,https://www.airbnb.com/rooms/7649517,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Street, Boston, MA 02118, United States",South End,42.34576674,-71.06318919,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$189.00,$400.00,$80.00,$10.00,20,2016-08-26,90,strict
8575476,https://www.airbnb.com/rooms/8575476,100%,96%,https://a1.muscache.com/im/users/22110106/profile_pic/1440085538/original.jpg?aki_policy=profile_x_medium,"Dartmouth Street, Boston, MA 02116, United States",South End,42.34387422,-71.07417158,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$215.00,$300.00,$50.00,$0.00,22,2016-08-31,92,moderate
8902304,https://www.airbnb.com/rooms/8902304,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34555988,-71.06337695,Condominium,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$279.00,$400.00,$95.00,$10.00,19,2016-07-17,96,strict
7919500,https://www.airbnb.com/rooms/7919500,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34633991,-71.06438062,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$289.00,$400.00,$75.00,$10.00,14,2016-06-30,93,strict
7456890,https://www.airbnb.com/rooms/7456890,N/A,N/A,https://a0.muscache.com/im/users/3294478/profile_pic/1345252308/original.jpg?aki_policy=profile_x_medium,"Clarendon Street, Boston, MA 02116, United States",South End,42.34740738,-71.07267289,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$229.00,,$50.00,$0.00,7,2016-05-21,94,strict
8987722,https://www.airbnb.com/rooms/8987722,100%,100%,https://a2.muscache.com/im/users/6103953/profile_pic/1444446526/original.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34425636,-71.06330675,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$154.00,$300.00,$90.00,$0.00,51,2016-08-20,93,moderate
9208166,https://www.airbnb.com/rooms/9208166,86%,100%,https://a2.muscache.com/im/pictures/d327d66f-e263-4913-a09f-c2a62bcd3dc7.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34435009,-71.06362034,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in""}",$236.00,$250.00,$99.00,$0.00,42,2016-08-21,96,moderate
7540480,https://www.airbnb.com/rooms/7540480,100%,100%,https://a2.muscache.com/im/pictures/c6db42fa-e4bd-4133-81cb-23f7978e5379.jpg?aki_policy=profile_x_medium,"Dwight Street, Boston, MA 02118, United States",South End,42.34370147,-71.06921833,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Paid Parking Off Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$175.00,$250.00,$80.00,$35.00,54,2016-08-29,94,strict
14918869,https://www.airbnb.com/rooms/14918869,N/A,N/A,https://a2.muscache.com/im/pictures/c8f3cdf5-ee0f-41d9-9c2c-774c828a694a.jpg?aki_policy=profile_x_medium,"Boston, MA, United States",South End,42.33595845,-71.07507958,Apartment,Shared room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Free Parking on Street"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron}",$60.00,,$6.00,$15.00,0,,,flexible
7921131,https://www.airbnb.com/rooms/7921131,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34487888,-71.06312885,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$229.00,,$80.00,$10.00,17,2016-07-29,91,strict
8988506,https://www.airbnb.com/rooms/8988506,100%,100%,https://a2.muscache.com/im/users/6103953/profile_pic/1444446526/original.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34443022,-71.06251625,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$234.00,$300.00,$99.00,$0.00,57,2016-08-15,94,moderate
7634365,https://www.airbnb.com/rooms/7634365,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34485683,-71.0621073,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$329.00,$400.00,$100.00,$10.00,29,2016-08-17,96,strict
7358714,https://www.airbnb.com/rooms/7358714,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34538511,-71.06362273,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$209.00,$400.00,$95.00,$10.00,1,2015-12-23,80,strict
2326445,https://www.airbnb.com/rooms/2326445,100%,100%,https://a0.muscache.com/im/users/912631/profile_pic/1391399334/original.jpg?aki_policy=profile_x_medium,"C Waltham Street, Boston, MA 02118, United States",South End,42.34169589,-71.06889225,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$195.00,$250.00,$60.00,$0.00,56,2016-09-01,96,moderate
8518665,https://www.airbnb.com/rooms/8518665,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Harrison Avenue, Boston, MA 02118, United States",South End,42.34634242,-71.06385899,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$169.00,$400.00,$95.00,$10.00,1,2015-10-21,100,strict
13494185,https://www.airbnb.com/rooms/13494185,100%,97%,https://a2.muscache.com/im/pictures/27339e56-b734-47f7-a9f2-a16504589309.jpg?aki_policy=profile_x_medium,"Montgomery Street, Boston, MA 02116, United States",South End,42.34445533,-71.07411174,Townhouse,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$145.00,,$50.00,$25.00,5,2016-08-09,96,strict
10427199,https://www.airbnb.com/rooms/10427199,91%,94%,https://a2.muscache.com/im/pictures/a876f39f-e97b-4854-bad2-13752f81abe8.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02118, United States",South End,42.34341556,-71.07951597,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$219.00,,,$0.00,22,2016-08-08,90,strict
851927,https://www.airbnb.com/rooms/851927,100%,100%,https://a2.muscache.com/im/users/2204348/profile_pic/1355969520/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.34559448,-71.0748806,Apartment,Entire home/apt,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$150.00,,$150.00,$0.00,7,2016-08-24,100,strict
12287958,https://www.airbnb.com/rooms/12287958,100%,91%,https://a2.muscache.com/im/users/32532791/profile_pic/1430696380/original.jpg?aki_policy=profile_x_medium,"Montgomery Street, Boston, MA 02116, United States",South End,42.34382074,-71.07536875,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$215.00,,$25.00,$0.00,1,2016-05-02,100,strict
4461901,https://www.airbnb.com/rooms/4461901,100%,91%,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.3446768,-71.07762315,Apartment,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$155.00,,$225.00,$0.00,2,2016-04-03,100,strict
5714786,https://www.airbnb.com/rooms/5714786,98%,68%,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"Concord Square, Boston, MA 02118, United States",South End,42.34222018,-71.08026313,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron}",$138.00,$500.00,$75.00,$0.00,12,2016-03-24,70,strict
13713143,https://www.airbnb.com/rooms/13713143,100%,91%,https://a2.muscache.com/im/users/32532791/profile_pic/1430696380/original.jpg?aki_policy=profile_x_medium,"Chandler Street, Boston, MA 02116, United States",South End,42.34715258,-71.07190312,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$170.00,,$25.00,$0.00,0,,,strict
