id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longtitude,property_type,room_type,accomodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,cancellation_policy,wireless_internet,smoke_detector,air_conditioning,heating,cable_tv,washer,dryer,family_kid_friendly,kitchen,free_parking,carbon_monoxide,pets_allowed,essentials,checkin_24hr,lock_on_bedroom_door,pool,hair_dryer,gym,wheelchair_accessible,iron,shampoo,hangers,first_aid_kit,elevator,comments
8523157,https://www.airbnb.com/rooms/8523157,100,62,https://a2.muscache.com/im/pictures/f44df5f7-481f-4eca-b09b-493bda075070.jpg?aki_policy=profile_x_medium,"Upham Avenue, Boston, MA 02125, United States",Dorchester,42.31507326,-71.06342635,House,Private room,2,1,1,1,Real Bed,79,0,0,29,16,100,strict,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,"Nathan and Matt are wonderful hosts who strike a great balance between being friendly/open and giving their guests privacy. Check-in and -out were smooth. The bedroom was so comfortable, clean, and well-equipped - much nicer than many hotel rooms. Great value and much recommended!"
8555187,https://www.airbnb.com/rooms/8555187,100,89,https://a2.muscache.com/im/pictures/0b27e827-f8a1-46b5-9947-29a0922cf727.jpg?aki_policy=profile_x_medium,"Salem Street, Boston, MA 02113, United States",North End,42.36662093,-71.05543429,Apartment,Private room,1,1,1,1,Real Bed,84,0,0,0,29,95,flexible,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Fernande was an excellent host! She was very accommodating of my travel times and I felt very welcome in her apartment during my entire stay. We had some great conversation and she introduced to me to some her favorite restaurants in the area. The location was also fantastic - it's hard to beat staying in the North End if you want to visit Boston. Overall she helped make my visit very enjoyable. I would gladly stay with her again.
8634599,https://www.airbnb.com/rooms/8634599,100,77,https://a1.muscache.com/im/users/45402419/profile_pic/1443579702/original.jpg?aki_policy=profile_x_medium,"Greenough Avenue, Boston, MA 02130, United States",Jamaica Plain,42.31063085,-71.11184355,House,Entire home/apt,2,1,1,1,Real Bed,179,0,0,45,15,83,flexible,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"We were out the majority of the time enjoying boston, however the one time we saw Jil she was a wonderful host and made us feel welcome. The listing was for the whole house however we stayed in one room (I believe there may have been another renter or two in the house). The room was plenty big for the price and the window unit kept us cool. We had a private bathroom."
8663351,https://www.airbnb.com/rooms/8663351,100,100,https://a2.muscache.com/im/pictures/abe87b11-8318-459a-93e1-f4f9622ded52.jpg?aki_policy=profile_x_medium,"Blackwood Streetreet, Boston, MA 02115, United States",Back Bay,42.34378679,-71.08138591,Apartment,Entire home/apt,3,1,0,2,Real Bed,160,0,0,15,13,95,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,Lauren place was great. She was great to communicate with throughout my time in Boston. She was gracious enough to work around my check in and out times. 
8716849,https://www.airbnb.com/rooms/8716849,83,100,https://a2.muscache.com/im/pictures/241deff1-c402-4d7d-be6e-0b206b471ae4.jpg?aki_policy=profile_x_medium,"Sumner Street, Boston, MA 02128, United States",East Boston,42.36472851,-71.03214033,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,0,11,73,flexible,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"Brittany was so sweet and welcoming. We had to adjust our plan by stopping by early, and she gladly accommodated us! It was fun neighborhood to walk around, but we were still close to the T and airport, so it was the best of all the worlds. "
8703026,https://www.airbnb.com/rooms/8703026,56,100,https://a0.muscache.com/im/users/45686983/profile_pic/1443915942/original.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02119, United States",Roxbury,42.32460041,-71.09799858,Apartment,Shared room,1,1,1,1,Pull-out Sofa,35,0,0,0,43,87,flexible,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Ronnie and Connor were extremely welcoming and considerate hosts. They did their best to anticipate my needs and were more than helpful in their recommendations and directions. I would be happy to stay here again if I have luck brings me to Boston once more.
-C"
9894686,https://www.airbnb.com/rooms/9894686,100,100,https://a2.muscache.com/im/pictures/19ca1dcd-e76d-476f-b936-e8babd1947c9.jpg?aki_policy=profile_x_medium,"Rosedale Street, Boston, MA 02124, United States",Dorchester,42.29316244,-71.07272853,House,Private room,2,1,1,1,Real Bed,50,0,0,0,65,94,strict,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,"The surrounding neighborhood looks a little sketchy, but we never felt unsafe while staying there.  We did use Uber more in the evening to get back to the room rather than public transportation.  Rob was very welcoming and the room was great for our needs!"
8720673,https://www.airbnb.com/rooms/8720673,100,95,https://a0.muscache.com/im/users/8015347/profile_pic/1375929012/original.jpg?aki_policy=profile_x_medium,"Johnson Street, Boston, MA 02132, United States",West Roxbury,42.27335047,-71.16418823,House,Private room,2,1,1,1,Real Bed,95,0,0,0,1,100,flexible,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Edwin really made me happy to stay his place. I did very late request to stay his place and had to arrive at his place at late night, however, he took care of what I needed to have while my stay in his place.
I was not really a good guest though what he had treated me was so wonderful. Lot of recommendation!"
8747720,https://www.airbnb.com/rooms/8747720,100,33,https://a1.muscache.com/im/users/15892865/profile_pic/1400858552/original.jpg?aki_policy=profile_x_medium,"Charles Street, Boston, MA 02114, United States",Beacon Hill,42.35840072,-71.07021794,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,0,0,100,6,100,moderate,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Michael's apartment was great! Location was perfect right off the Boston Common in adorable neighborhood right across the street from the Paramount. Michael welcomed us with a bottle of wine and cute notes around the house with lots of helpful tips. Apartment was really clean and felt safe; it also had a great deck off the back. Would definitely stay there next time I am in Boston if it is available.  
9383459,https://www.airbnb.com/rooms/9383459,100,86,https://a2.muscache.com/im/pictures/52e1696a-ed66-4e78-a598-593bba55e2fa.jpg?aki_policy=profile_x_medium,"Payson Avenue, Boston, MA 02125, United States",Dorchester,42.31486481,-71.06565961,House,Private room,3,1.5,1,2,Real Bed,35,0,0,35,41,94,flexible,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,"A wonderful experience: a great location, a beautiful house and an amazing Eliza."
14335782,https://www.airbnb.com/rooms/14335782,0,0,https://a2.muscache.com/im/pictures/2421c1a9-aef2-4f53-a8b8-7caecdbd192b.jpg?aki_policy=profile_x_medium,"School Street, Watertown, MA 02472, United States",Downtown,42.36388346,-71.05800765,Camper/RV,Entire home/apt,7,0,0,3,Real Bed,60,500,57,0,0,0,moderate,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,
9329398,https://www.airbnb.com/rooms/9329398,100,83,https://a2.muscache.com/im/pictures/305340ec-5fe6-4693-857a-9dcd9323d72f.jpg?aki_policy=profile_x_medium,"Park Drive, Boston, MA 02215, United States",Fenway,42.34142534,-71.09861341,Apartment,Entire home/apt,4,1,0,2,Real Bed,150,0,0,20,6,100,moderate,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,"Justin''s apartment was perfect - everything was organized. I didn''t meet Justin but it was clear that he made an effort to accommodate me by providing clean sheets, towels and other amenities for my stay.

Checking in and access to keys was super simple. Justin also made an effort to check-in with to see how I was enjoying my stay in his apartment. Really appreciated his help and quick answers."
8904297,https://www.airbnb.com/rooms/8904297,100,100,https://a2.muscache.com/im/pictures/5c0c7c3a-e692-4443-8b98-cdeb07186788.jpg?aki_policy=profile_x_medium,"Bradford Road, Boston, MA 02126, United States",Mattapan,42.27090115,-71.07875031,House,Private room,4,1,1,2,Real Bed,115,0,0,10,10,80,flexible,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,"Magnifique chambre pour 4 munie d''une grande télévision et aussi d''une petite salle de lavage privée. Les toilettes ainsi que le salon et la cuisine sont partagé avec les 2 autres locataires de l''appartement. La plupart des items nécessaire pour cuisiner et pour laver la vaisselle sont fournit.  À 15 minutes de voiture du centre ville de Boston, c''est un emplacement idéale pour utiliser le transport en commun. Belle expérience en général, idéal si cela ne vous dérange pas de partager une partie de l''appartement avec quelques inconnus."
6758462,https://www.airbnb.com/rooms/6758462,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.34500298,-71.07747016,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,0,225,0,0,0,strict,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11498416,https://www.airbnb.com/rooms/11498416,100,94,https://a2.muscache.com/im/users/25938928/profile_pic/1420998602/original.jpg?aki_policy=profile_x_medium,"Orleans Street, Boston, MA 02128, United States",East Boston,42.36777208,-71.03788731,Apartment,Entire home/apt,2,2,1,1,Real Bed,60,0,0,0,38,82,strict,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,Great host. 
8962914,https://www.airbnb.com/rooms/8962914,100,83,https://a2.muscache.com/im/pictures/fdf09bed-6dbb-4e7b-a62b-d587a2c709a3.jpg?aki_policy=profile_x_medium,"Euston Road, Boston, MA 02135, United States",Brighton,42.34365613,-71.14689232,Apartment,Private room,1,1,1,1,Futon,56,0,0,0,5,92,flexible,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Emmanuel was a very nice and considerate host. He was always available whenever I had a question and very generous with the apartment. A friend of mine could stay for a few nights with me (for a small fee of course) without any problems. The neighborhood is sweet and well connected to the Green Line trains downtown and busses to Cambridge etc. Grocery stores and a laundromat are just around the corner, as well as some restaurants. The house was quiet and the apartment spacious enough for two people for a full month. I can only recommend staying at Emmanuel''s house."
11492423,https://www.airbnb.com/rooms/11492423,100,76,https://a0.muscache.com/im/users/10393465/profile_pic/1401289055/original.jpg?aki_policy=profile_x_medium,"West 7th Street, Boston, MA 02127, United States",South Boston,42.33590742,-71.05536568,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,0,24,97,flexible,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,This was a good alternative to paying for an overpriced hotel downtown.  Gary made every effort to respond timely with clear instructions.  We hung out and I had a great time hearing about his work for vets in politics.
9212213,https://www.airbnb.com/rooms/9212213,100,0,https://a2.muscache.com/im/pictures/62f764a1-03ce-4a2d-adc6-7b31edbbfb26.jpg?aki_policy=profile_x_medium,"Paul Gore Street, Boston, MA 02130, United States",Jamaica Plain,42.32002036,-71.10745885,Condominium,Entire home/apt,2,1,1,1,Real Bed,65,0,0,0,18,85,moderate,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,"The house is in a very quiet neighborhood and the room is ideal for good night sleep. The metro station is literally 5 min walking and the orange line goes straight downtown. We didn''t say much to Kevin as we were all day in downtown Boston, however, he was very flexible with check in/out and took for a ride with his car the first day (as it was raining) to show us the main Boston monuments. Overall a nice experience.

"
9415712,https://www.airbnb.com/rooms/9415712,100,100,https://a1.muscache.com/im/users/42698490/profile_pic/1440699393/original.jpg?aki_policy=profile_x_medium,"Harrison Ave, Boston, MA 02119, United States",Roxbury,42.33040617,-71.08009649,Apartment,Private room,2,1,1,1,Real Bed,92,0,0,0,1,80,moderate,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,Monica is very friendly and accommodating. Listing was as described. Would stay there again!
9235198,https://www.airbnb.com/rooms/9235198,100,94,https://a2.muscache.com/im/pictures/f4e966ac-12c8-4fb1-9cab-4919758140f1.jpg?aki_policy=profile_x_medium,"Goodwin Place, Boston, MA 02114, United States",Beacon Hill,42.36059822,-71.06801531,Apartment,Private room,2,1,1,1,Real Bed,135,0,0,0,33,93,flexible,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,"Great stay! Only stayed one night, but felt at home here. The location is perfect for exploring Boston, and the apartment is clean, quiet, and cozy. Friendly people, comfortable room, I have zero complaints. "
9248612,https://www.airbnb.com/rooms/9248612,100,94,https://a2.muscache.com/im/pictures/f4e966ac-12c8-4fb1-9cab-4919758140f1.jpg?aki_policy=profile_x_medium,"Goodwin Place, Boston, MA 02114, United States",Beacon Hill,42.3606918,-71.06979685,Apartment,Entire home/apt,6,1,2,2,Real Bed,350,0,0,0,17,91,moderate,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,Carmela was great.  Helpful at every turn.
9343915,https://www.airbnb.com/rooms/9343915,91,94,https://a2.muscache.com/im/pictures/a876f39f-e97b-4854-bad2-13752f81abe8.jpg?aki_policy=profile_x_medium,"Garrison Street, Boston, MA 02116, United States",Back Bay,42.34547013,-71.0788122,Apartment,Private room,2,1,1,1,Real Bed,185,0,0,0,1,100,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,We had a great time in the apartment. It felt really safe and was very clean and how we expected it to be. We had clear instructions of how to get in and all worked out great. The location was fantastic and would highly recommend 
9349614,https://www.airbnb.com/rooms/9349614,90,83,https://a2.muscache.com/im/pictures/d6a3dd1a-8af5-4211-a5f8-b84c5a7f267e.jpg?aki_policy=profile_x_medium,"Williams Street, Boston, MA 02130, United States",Jamaica Plain,42.30639602,-71.10593529,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,0,0,0,1,80,flexible,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"Emily et Carl forment une belle famille avec leur petite fille Ivy, ils sont très sympathiques et accueillants, curieux et conviviaux.
Nous nous sommes tout de suite sentis bien avec nos deux filles dans leur grand appartement vraiment chaleureux et trés ensoleillé, à 2 minutes du Franklin Park, le plus grand de Boston.
Le quartier est résidentiel, avec une aire de jeux pour enfants à 50m et la ligne orange du métro à 10mn à pied (20 mn de down town). 
Ce logement est idéal pour une famille qui souhaite vivre au plus près d''une famille de Boston,  à l''écart des hordes de touristes.
Merci à eux pour tout !!
Chloé "
9349646,https://www.airbnb.com/rooms/9349646,90,83,https://a2.muscache.com/im/pictures/d6a3dd1a-8af5-4211-a5f8-b84c5a7f267e.jpg?aki_policy=profile_x_medium,"Williams Street, Boston, MA 02130, United States",Jamaica Plain,42.30571166,-71.1056671,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,0,1,100,flexible,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,All information was accurate! Such a beautiful and caring Couple and their daughter was absolutely adorable! Couldn't have been placed with a better family! Thanks Airbnb ! 
11677211,https://www.airbnb.com/rooms/11677211,0,0,https://a2.muscache.com/im/pictures/a93009ff-f3f5-425c-926d-cbfc48bce69f.jpg?aki_policy=profile_x_medium,"Queensberry Street, Boston, MA 02215, United States",Fenway,42.34256487,-71.09661424,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,0,0,50,0,0,moderate,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
9885963,https://www.airbnb.com/rooms/9885963,100,100,https://a2.muscache.com/im/users/4365676/profile_pic/1394377219/original.jpg?aki_policy=profile_x_medium,"Hopedale Street, Boston, MA 02134, United States",Allston,42.36127634,-71.12395963,House,Private room,1,1,1,1,Real Bed,33,0,0,15,16,95,strict,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,Great place! I really enjoyed staying there. 
9362821,https://www.airbnb.com/rooms/9362821,100,100,https://a2.muscache.com/im/pictures/d5434574-70ff-4b6a-b491-b8ec19b9d640.jpg?aki_policy=profile_x_medium,"Camden Street, Boston, MA 02118, United States",Roxbury,42.3377711,-71.08090101,Townhouse,Private room,2,1,1,1,Real Bed,83,0,0,0,54,87,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,"Marcia and her family were very welcoming. The room and bathroom were clean and private. They provided toiletries, water, snacks and other amenities. Marcia was kind enough to lend me an iron an board. "
